address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
团三路41-45,郫都区,[],[],3,成都市,[],B001C80MNR,[],"103.983030,30.819414",成都农商银行24小时自助银行(团结支行),B001C80MX2,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
棠湖东路二段5-7,双流区,[],[],3,成都市,[],B001C09RZK,[],"103.923220,30.571413",成都农商银行24小时自助银行(东升支行),B001C09RZJ,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
禹王街23正东方向90米,金堂县,[],[],[],成都市,[],B0HGOSU3F3,[],"104.735282,30.626352",成都农商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
建设路5号附近,新都区,[],[],[],成都市,[],B0FFM0T6Y1,[],"104.156637,30.826402",成都农商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
海科路东段与学海路交叉路口西侧(学府憬城),温江区,[],[],[],成都市,[],B0FFLJTJUJ,[],"103.816123,30.674516",成都农商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
清溪路一段167,双流区,[],[],[],成都市,[],B0FFKY8CC2,[],"104.056588,30.374501",成都农商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
玉扬路80号,龙泉驿区,[],[],[],成都市,[],B0FFJJ4ZZ1,[],"104.261373,30.573922",成都农商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
青城山大道319-附3号附近,都江堰市,[],[],[],成都市,[],B0FFJEFLW7,[],"103.613872,30.963163",成都农商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
卷洞桥街与邛彭路交叉口西南50米,邛崃市,[],[],[],成都市,[],B0FFIIUV1J,[],"103.584149,30.389897",成都农商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
迎宾大道259号附近,邛崃市,[],[],302,成都市,[],B0FFI64EMS,[],"103.335792,30.341873",成都农商银行24小时自助银行,B001C7XDSY,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
