address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
赵镇金泉路168号(近金海岸·天府花园水城),金堂县,[],[],3,成都市,[],B001C8O34G,[],"104.409067,30.850719",中国邮政储蓄银行24小时自助银行(迎宾大道一段),B001C7ZWQ9,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
简城镇白塔路,简阳市,[],[],[],成都市,[],B0FFFRY0N0,[],"104.556001,30.379788",中国邮政储蓄银行(白塔路营业所),[],[],四川省,[],[],2,028-27242218,金融保险服务;银行;中国邮政储蓄银行,160139
天府街西段69-75号,温江区,[],[],[],成都市,[],B0FFF00B10,[],"103.794327,30.686201",中国邮政储蓄银行24小时自助银行(天府营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
商贸巷与渔樵街交叉口西50米,邛崃市,[],[],[],成都市,[],B0FFHNSVA3,[],"103.537887,30.402472",中国邮政储蓄银行(前进镇支行),[],[],四川省,[],[],2,95580,金融保险服务;银行;中国邮政储蓄银行,160139
花牌坊街40号附1-2号,金牛区,[],[],[],成都市,[],B0FFGPZD1H,[],"104.047424,30.678670",中国邮政储蓄银行24小时自助银行(花牌坊街营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
新下街193-205,双流区,[],[],3,成都市,[],B001C8OMKC,[],"104.088212,30.552215",中国邮政储蓄银行24小时自助银行(中和镇支行),B001C8OLWD,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
迎宾路369号,都江堰市,[],[],[],成都市,[],B0FFFODEB0,[],"103.644325,30.980080",中国邮政储蓄银行24小时自助银行(都江堰市支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
广场路13附2,郫都区,[],[],[],成都市,[],B0HB3P7JT2,[],"103.942792,30.773642",中国邮政储蓄银行24小时自助银行(西华大学邮政储蓄所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
建设路53号附1-3胡同文文化音体商场,成华区,[],[],[],成都市,[],B0H6G93YTP,[],"104.100988,30.668200",中国邮政储蓄银行24小时自助银行(建设路支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
银杏中街97正东方向130米,简阳市,[],[],[],成都市,[],B0GU7CFLM9,[],"104.456598,30.536099",中国邮政储蓄银行24小时自助银行(周家乡营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
