address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
金花街1号附7-附9号,武侯区,[],[],3,成都市,[],B001C8MILE,[],"103.968384,30.605367",中国邮政储蓄银行24小时自助银行(金花营业所),B001C8MILD,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
解放街76号,都江堰市,[],[],[],成都市,[],B0FFJIVTGZ,[],"103.646797,30.843630",中国邮政储蓄银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
龙都南路312-316号,龙泉驿区,[],[],3,成都市,[],B001C8MNON,[],"104.262732,30.565580",中国邮政储蓄银行24小时自助银行(龙都南路支行),B001C805EY,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
"城厢镇上北街99号,101号,103号,105号",青白江区,[],[],3,成都市,[],B001C8MDJ9,[],"104.319057,30.856798",中国邮政储蓄银行24小时自助银行(城厢镇营业所),B001C807UX,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
学院街65号四川工商学院,郫都区,[],[],[],成都市,[],B0FFGLDL19,[],"103.986486,30.818587",中国邮政储蓄银行ATM(团三路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
邮电北路1号,双流区,[],[],[],成都市,[],B001C8VEZZ,[],"103.874453,30.584076",中国邮政储蓄银行24小时自助银行(彭镇营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
下街50-56,龙泉驿区,[],[],3,成都市,[],B001C7ZYYT,[],"104.176142,30.647814",中国邮政储蓄银行24小时自助银行(十陵镇支行),B001C8MRIY,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
府青路89-91,崇州市,[],[],3,成都市,[],B001C8O0LN,[],"103.629017,30.578487",中国邮政储蓄银行24小时自助银行(隆兴镇营业所),B001C7YJRL,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
马鞍东路21号,金牛区,[],[],3,成都市,[],B001C7WBN5,[],"104.086802,30.675985",中国邮政储蓄银行24小时自助银行(马鞍东路营业所),B001C7WBN6,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
簇桥中街166号附40-43号,武侯区,[],[],3,成都市,[],B001C91YMQ,[],"103.997847,30.601992",中国邮政储蓄银行24小时自助银行(簇桥中街营业所),B001C7WR4P,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
蜀西环街66号附12号,金牛区,[],[],[],成都市,[],B0FFH97RAP,[],"104.002260,30.702570",中国邮政储蓄银行ATM(蜀西环街营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
文康路80附近,青羊区,[],[],[],成都市,[],B0FFG2ESE2,[],"103.926727,30.699626",中国邮政储蓄银行24小时自助银行(文家场营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
北泉路与龙都南路交叉口西北100米,龙泉驿区,[],[],[],成都市,[],B0FFIU8VPN,[],"104.261116,30.564321",中国邮政储蓄银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
临港路三段112号正东方向43米,双流区,[],[],[],成都市,[],B0FFIIU2ZS,[],"103.995816,30.569440",中国邮政储蓄银行24小时自助银行(四川省分行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
红光街道广场路北二段60号,郫都区,[],[],[],成都市,[],B0FFGD1NWD,[],"103.960272,30.786108",中国邮政储蓄银行ATM,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;自动提款机,160300
棠中路2段107号,双流区,[],[],[],成都市,[],B001C7XZ44,[],"103.916754,30.568628",中国邮政储蓄银行24小时自助银行(棠中路二段),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
天乡路一段2451号,温江区,[],[],3,成都市,[],B001C8R6CZ,[],"103.836375,30.724298",中国邮政储蓄银行ATM(万春营业所),B001C8N0G3,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
宝莲路386号附近,都江堰市,[],[],[],成都市,[],B0FFHDRM5Q,[],"103.652707,30.980378",中国邮政储蓄银行24小时自助银行(宝莲路营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
荷韵西路114号附近,双流区,[],[],[],成都市,[],B0FFGFLQOM,[],"103.996636,30.481545",中国邮政储蓄银行24小时自助银行(公兴营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
大石东路11号之附13-16,青羊区,[],[],3,成都市,[],B0FFFYIBN6,[],"104.045667,30.651928",中国邮政储蓄银行24小时自助银行(大石东路营业所),B001C7WI4H,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
方碑街与靖兴街交叉口南50米,郫都区,[],[],[],成都市,[],B0FFGJ1CCD,[],"104.017707,30.765699",中国邮政储蓄银行24小时自助银行(安靖营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
旭东街36-38,龙泉驿区,[],[],3,成都市,[],B001C0ABOV,[],"104.262042,30.563120",中国邮政储蓄银行24小时自助银行(旭东街营业所),B001C0ABOU,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
唐安西路与龙门中街交叉口西50米,崇州市,[],[],[],成都市,[],B0FFF005LC,[],"103.664844,30.631902",中国邮政储蓄银行24小时自助银行(崇阳镇支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
一环路南一段24号四川大学望江校区,武侯区,[],[],3,成都市,[],B001C8P4QJ,[],"104.084504,30.632524",中国邮政储蓄银行24小时自助银行(成都市川大营业所),B001C8P4NJ,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
沙湾路73号,金牛区,[],[],3,成都市,[],B001C7WD9M,[],"104.050667,30.693006",中国邮政储蓄银行24小时自助银行(沙湾支行),B001C7WD9N,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
光华村街42号乐宾百货光华商场1层,青羊区,[],[],3,成都市,[],B0FFFOW3IU,[],"104.013939,30.663158",中国邮政储蓄银行24小时自助银行(光华村营业所),B001C08U24,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
