address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
二环路南一段16附1-2号,武侯区,[],[],101,成都市,[],B0FFGYX28Q,[],"104.080469,30.620191",成都农商银行(北2门),B001C7WPD7,[],四川省,[],[],2,[],通行设施;临街院门;临街院门,991400
[],大邑县,[],[],101,成都市,[],B0G0AZU0UU,[],"103.393352,30.672163",成都农商银行(东北门),B001C80STB,[],四川省,[],[],2,[],通行设施;临街院门;临街院门,991400
桂花镇金桂西街51号附近,彭州市,[],[],101,成都市,[],B0FFJHUJTZ,[],"103.791465,31.033797",成都农商银行(东北门),B001C7YJX7,[],四川省,[],[],2,[],通行设施;临街院门;临街院门,991400
市民服务中心D区一层,新都区,[],[],[],成都市,[],B0FFFEBJK5,[],"104.180491,30.802984",成都农商银行ATM,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
驿道街64号,都江堰市,[],[],[],成都市,[],B0FFGES1XL,[],"103.494436,30.919009",成都农商银行ATM,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
东大街4号,都江堰市,[],[],[],成都市,[],B001C8X7YH,[],"103.646262,30.842852",成都农商银行ATM,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;自动提款机,160300
释迦桥上街132号,郫都区,[],[],[],成都市,[],B0FFFE8Z9Y,[],"103.826083,30.815286",成都农商银行ATM,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
洪河中路804-808号,龙泉驿区,[],[],[],成都市,[],B0FFHGLVT0,[],"104.167887,30.614601",成都农商银行ATM(龙泉驿洪河分理处),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
小夫路172号附近,彭州市,[],[],302,成都市,[],B0FFGCWQUT,[],"103.914580,31.204167",成都农商银行ATM,B0FFF9UIE8,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
洗瓦堰路2-4号,锦江区,[],[],[],成都市,[],B001C8TBPK,[],"104.092156,30.603207",成都农商银行ATM,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
龙潭寺工业园区华彩路,成华区,[],[],3,成都市,[],B001C8MI0P,[],"104.172725,30.693969",成都农商银行ATM,B001C8MI0O,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
站北路129号,成华区,[],[],3,成都市,[],B001C7WDTY,[],"104.074767,30.702556",成都农商银行ATM(站北分理处),B001C8MX1C,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
早兴街与蜀州北路交叉口东北50米,崇州市,[],[],[],成都市,[],B0FFGI6W9S,[],"103.670059,30.641943",成都农商银行崇州支行微贷中心,[],[],四川省,[],[],2,[],金融保险服务;银行;农村商业银行|金融保险服务;银行相关;银行相关,160121|160200
寿高路和龙潭街的交叉口附近,邛崃市,[],[],[],成都市,[],B001C8VK0G,[],"103.418882,30.336329",成都农商银行ATM(寿高路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;自动提款机,160300
江安河西路下段322号,都江堰市,[],[],[],成都市,[],B001C80K4I,[],"103.632708,30.961957",成都农商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
