address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
金彭东路122号置信·逸都城F1层,彭州市,[],[],201,成都市,[],B0FFJV16R0,[],"103.958913,30.987646",中国农业银行24小时自助银行(置信·逸都城),B001C8NUBS,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
安唐路110号附近,郫都区,[],[],[],成都市,[],B0FFH979KB,[],"103.803147,30.870456",中国农业银行24小时自助银行(安德支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
三星镇正街68号,简阳市,[],[],[],成都市,[],B0FFFFQCVJ,[],"104.613856,30.555012",中国农业银行24小时自助银行(三星营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
弥牟镇中街2号1栋附9号,青白江区,[],[],3,成都市,[],B001C80L58,[],"104.202423,30.881485",中国农业银行24小时自助银行(中横街),B001C8OCWE,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
城厢镇上北街5-11号,青白江区,[],[],3,成都市,[],B001C80TFR,[],"104.320155,30.855361",中国农业银行24小时自助银行(城厢北街分理处),B001C05ZYE,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
正西街125号,新都区,[],[],[],成都市,[],B0FFG644QA,[],"104.015507,30.873277",中国农业银行24小时自助银行(新繁西街分理处),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM|金融保险服务;银行;银行,160304|160100
福乐家超市隔壁,双流区,[],[],[],成都市,[],B0FFHX200Y,[],"103.905312,30.555440",中国农业银行24小时自助银行(涧槽南街),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
濛阳街道什新路成都国际农产品交易中心,彭州市,[],[],[],成都市,[],B0FFHQY72N,[],"104.121260,30.942433",中国农业银行ATM,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
望丛西路285号,郫都区,[],[],3,成都市,[],B0FFIPNNL4,[],"103.879528,30.815626",中国农业银行24小时自助银行(桃园分理处),B001C7ZWWY,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
平泉街道后新街160-166号,简阳市,[],[],[],成都市,[],B0FFG0Q3MF,[],"104.641375,30.342084",中国农业银行24小时自助银行(平泉分理处),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
