address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
清泰路与骑士大道交叉口西北100米,温江区,[],[],[],成都市,[],B0FFHF1HI7,[],"103.809609,30.644204",中国银行24小时自助银行(东原城自助银行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国银行ATM,160301
致远路与陈英路交叉口西100米成都大学-第6教学楼附近,龙泉驿区,[],[],[],成都市,[],B0FFG0ZGRH,[],"104.191501,30.650990",中国银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国银行ATM,160301
建和路6号附33号,成华区,[],[],[],成都市,[],B001C80BZI,[],"104.112775,30.672928",中国银行24小时自助银行(成都城东支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国银行ATM,160301
蜀跃路2号附9-11号,金牛区,[],[],3,成都市,[],B001C8MKUP,[],"104.005986,30.705567",中国银行24小时自助银行(蜀跃路支行),B001C0AHHN,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国银行ATM,160301
大黄路附近,双流区,[],[],[],成都市,[],B0FFFZ2W2H,[],"104.006896,30.533073",中国银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国银行ATM,160301
江安路与清泉北街交叉路口往东约200米,温江区,[],[],[],成都市,[],B0HBKCTDNY,[],"103.882859,30.688115",中国银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国银行ATM,160301
逸都路6号伊藤洋华堂F1,武侯区,[],[],202,成都市,[],B0HARM1SJH,[],"104.020692,30.646244",伊藤洋华堂-中国银行ATM,B0FFF0DTTF,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国银行ATM,160301
洪山北路242号,成华区,[],[],[],成都市,[],B0H63B5Z0P,[],"104.095522,30.708711",中国银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国银行ATM,160301
[],金牛区,[],[],[],成都市,[],B0H60CJ4UL,[],"104.071586,30.679675",中国银行24小时自助银行(成都城北支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国银行ATM,160301
人民南路四段28号成达综合楼1层,武侯区,[],[],202,成都市,[],B001C7VRXW,[],"104.066486,30.622528",中国银行24小时自助银行(成都玉洁支行),B0FFFO42R2,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国银行ATM,160301
赵镇三中园区金中路75号,金堂县,[],[],[],成都市,[],B001C7ZWRN,[],"104.409996,30.860622",中国银行24小时自助银行(金堂支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国银行ATM,160301
