address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
杨桥路190,双流区,[],[],[],成都市,[],B0FFF2DXE9,[],"103.969004,30.531256",中国工商银行(杨桥路分理处),[],[],四川省,[],[],2,028-85690537,金融保险服务;银行;中国工商银行,160105
交大路203号附1-4号,金牛区,[],[],202,成都市,[],B001C0AFWL,[],"104.041359,30.706305",中国工商银行(交大路支行),B001C09KE9,[],四川省,[],[],2,028-87622372;028-87628525,金融保险服务;银行;中国工商银行,160105
北泉路409号附2号,龙泉驿区,[],[],[],成都市,[],B001C8NPFQ,[],"104.248887,30.568336",中国工商银行(驿泉路支行),[],[],四川省,[],[],2,028-84872873;028-84872516,金融保险服务;银行;中国工商银行,160105
花都大道769号,新都区,[],[],[],成都市,[],B001C8O87P,[],"104.060369,30.760661",中国工商银行(花都大道支行),[],[],四川省,[],[],2,028-83915608,金融保险服务;银行;中国工商银行,160105
武侯大道铁佛段金履四路2号(近邓小平广场),武侯区,[],[],[],成都市,[],B001C95AAP,[],"103.987931,30.610240",中国工商银行(金履四路支行),[],[],四川省,[],[],2,028-69390810,金融保险服务;银行;中国工商银行,160105
文光路9号,青羊区,[],[],[],成都市,[],B001C807VJ,[],"103.964322,30.688895",中国工商银行(成飞大道支行),[],[],四川省,[],[],2,028-87071101;028-87079593;028-87409984,金融保险服务;银行;中国工商银行,160105
大弯中路51号,青白江区,[],[],[],成都市,[],B001C7VRAX,[],"104.269285,30.876263",中国工商银行(大弯中路支行),[],[],四川省,[],[],2,028-83301805;95588,金融保险服务;银行;中国工商银行,160105
中德·英伦城邦K区新程大道93号,双流区,[],[],[],成都市,[],B0FFMDBOQL,[],"104.074136,30.504085",中国工商银行(新程大道支行),[],[],四川省,[],[],2,028-61103100,金融保险服务;银行;中国工商银行,160105
玫瑰街64、66号(春树街623、625、627号),锦江区,[],[],[],成都市,[],B0FFLKIVFS,[],"104.154511,30.602163",中国工商银行(成都玫瑰街支行),[],[],四川省,[],[],2,028-60217355;028-60217359,金融保险服务;银行;中国工商银行,160105
阳光街18号112,金牛区,[],[],202,成都市,[],B001C8P712,[],"103.981220,30.721134",中国工商银行(蜀西路支行),B001C8QJIY,[],四川省,[],[],2,028-86797105;028-86797051,金融保险服务;银行;中国工商银行,160105
金科南路1号,金牛区,[],[],[],成都市,[],B001C807VL,[],"103.994116,30.712781",中国工商银行(西部园区支行),[],[],四川省,[],[],2,028-87509756;028-95588,金融保险服务;银行;中国工商银行,160105
建设北路一段76号通美大厦内,成华区,[],[],202,成都市,[],B001C0AFZC,[],"104.090680,30.670330",中国工商银行(游乐园支行),B001C04BE1,[],四川省,[],[],2,028-83370469;028-83378760;95588,金融保险服务;银行;中国工商银行,160105
"东大街下东大街段216号花样年.喜年广场1栋1楼1,2号",锦江区,[],[],[],成都市,[],B001C8OOW4,[],"104.082922,30.649844",中国工商银行(东大街支行),[],[],四川省,[],[],2,028-86617901;028-86666830;028-95588,金融保险服务;银行;中国工商银行,160105
经一路217号,青羊区,[],[],[],成都市,[],B001C0AFWH,[],"103.965290,30.697812",中国工商银行(黄田坝支行),[],[],四川省,[],[],2,028-87415959,金融保险服务;银行;中国工商银行,160105
华府大道一段848-856号,双流区,[],[],202,成都市,[],B001C8OO27,[],"104.051990,30.526946",中国工商银行(华府大道支行),B0FFGB3V06,[],四川省,[],[],2,028-62580352;028-62580350,金融保险服务;银行;中国工商银行,160105
涌泉街道清泉北街31-35,温江区,[],[],[],成都市,[],B001C8MVT7,[],"103.877744,30.679263",中国工商银行(温泉大道支行),[],[],四川省,[],[],2,028-82601365,金融保险服务;银行;中国工商银行,160105
文井街345-351号,崇州市,[],[],[],成都市,[],B0FFGA3NN5,[],"103.660984,30.638840",中国工商银行24小时自助银行(成温邛公路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
双庆路99号附9-14号,成华区,[],[],[],成都市,[],B001C8MONZ,[],"104.115416,30.652469",中国工商银行(成都万年场支行),[],[],四川省,[],[],2,028-84295019,金融保险服务;银行;中国工商银行,160105
经天路4号14幢附58号,锦江区,[],[],3,成都市,[],B001C7UREM,[],"104.102527,30.602939",中国工商银行24小时自助银行(芷泉支行经天路分理处),B001C7UREL,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
锦里西路96号附1-3号,青羊区,[],[],[],成都市,[],B001C7VR9U,[],"104.046066,30.656445",中国工商银行(西较场支行),[],[],四川省,[],[],2,028-86125320;028-86127612,金融保险服务;银行;中国工商银行,160105
均隆街17号交子公寓水岸银座底楼,锦江区,[],[],[],成都市,[],B001C0AFWV,[],"104.088541,30.650055",中国工商银行(均隆街支行),[],[],四川省,[],[],2,028-84435138;028-84439378,金融保险服务;银行;中国工商银行,160105
营门口路56-60号,金牛区,[],[],[],成都市,[],B001C06TZY,[],"104.042759,30.684050",中国工商银行(花牌坊支行),[],[],四川省,[],[],2,028-87734616;028-87735228;95588,金融保险服务;银行;中国工商银行,160105
滨江东路158号之附7号-附8,锦江区,[],[],[],成都市,[],B001C80NDF,[],"104.080539,30.644835",中国工商银行(滨江东路支行),[],[],四川省,[],[],2,028-83164612;028-85369425,金融保险服务;银行;中国工商银行,160105
青江东路185-201号,青白江区,[],[],[],成都市,[],B0FFG0W6VE,[],"104.259689,30.878430",中国工商银行(成都青白江支行),[],[],四川省,[],[],2,028-83301804;028-83305741;95588,金融保险服务;银行;中国工商银行,160105
东风路北一巷11号附2号,成华区,[],[],[],成都市,[],B001C7WQVN,[],"104.092421,30.652008",中国工商银行(成都东风路支行),[],[],四川省,[],[],2,028-84446783;95588,金融保险服务;银行;中国工商银行,160105
倪家桥路11号附5-6号,武侯区,[],[],[],成都市,[],B001C7VR9M,[],"104.058304,30.624994",中国工商银行(倪家桥支行),[],[],四川省,[],[],2,028-85371721;028-85554992;95588,金融保险服务;银行;中国工商银行,160105
小北街一巷附2号,新都区,[],[],[],成都市,[],B001C7U4H5,[],"104.161076,30.827042",中国工商银行(成都新都支行),[],[],四川省,[],[],2,028-83972021,金融保险服务;银行;中国工商银行,160105
水杉街蓝谷地1栋1层3-4号,锦江区,[],[],[],成都市,[],B0FFFCVN2D,[],"104.126742,30.603147",中国工商银行(水杉街支行),[],[],四川省,[],[],2,028-85925383;028-85925283,金融保险服务;银行;中国工商银行,160105
文昌路2号,武侯区,[],[],[],成都市,[],B0G0C5WTZZ,[],"103.996436,30.597773",中国工商银行(成都百锦支行),[],[],四川省,[],[],2,028-85020776;028-85028506,金融保险服务;银行;中国工商银行,160105
玉沙路142号,青羊区,[],[],[],成都市,[],B0G31NX3AL,[],"104.078732,30.667284",中国工商银行(玉沙路分理处),[],[],四川省,[],[],2,95588,金融保险服务;银行;中国工商银行,160105
九江镇蛟龙工业港蛟龙大道53-57号,双流区,[],[],202,成都市,[],B001C8083U,[],"103.910914,30.604950",中国工商银行(双流蛟龙支行),B0FFF2VYQ4,[],四川省,[],[],2,028-85739051,金融保险服务;银行;中国工商银行,160105
广场路C9栋,简阳市,[],[],[],成都市,[],B0FFFTLWVP,[],"104.542012,30.384505",中国工商银行(川空储蓄所),[],[],四川省,[],[],2,028-27987283;028-27987237,金融保险服务;银行;中国工商银行,160105
