��产品、摄影器材、音像制品、计算机及软硬件、通讯设备(不含无线电发射设备)、文化用品。（依法须经批准的项目，经相关部门批准后方可展开经营活动）。,0.6730768514026837,2.7730455302649633,5000000.0,2,,,,,,,1.0,,,,7,3.5E7,7,3.5E7,2,2,5,5,2,1,5,5,2,1,5,5,4,1,7,7,,,,,,,,,1.7E8,,,,7.0E7,,,,2.5E7,,,,1.0E8,,,,7.0E7,8,8,,,,5000000.0,0.0,1,,,3,,,,,,1.0,618.375,2020-11-30 18:23:59
57050b33969d4a659c643e6a49525515,自贡祥飞农业有限公司,A,园艺作物种植、销售；家禽、家畜养殖、销售；水生蔬菜种植；花卉种植、销售；农产品初加工活动；生物农业技术开发、转让、咨询、服务及产品研发、制造；蔬菜种植、销售；水果种植、销售；园林绿化工程施工；销售金属材料；销售机械设备；销售五金交电、机电产品；百货零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,0.5224815076097821,2.9315146243206063,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-30 18:23:59
570685a547fc4e54ae8e82b8fc430e8d,营山县国生淡水鱼养殖专业合作社,A,淡水鱼养殖;组织采购、供应成员所需的生产资料;组织收购、销售成员生产的产品;开展成员所需的运输、贮藏、加工、包装服务;引进新技术、新品种，开展与农业生产经营相关的技术培训、技术交流和咨询服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,0.5224815076097821,2.9315146243206063,215340.0,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,1,1,,,,100000.0,0.0,1,,,4,,,,,,1.0,3881.0,2020-11-30 18:23:59
571304e2f80e4836b9e4837ff4764b23,乐山抱走猫猫熊商贸有限责任公司,F,销售：百货、日用品、食品、纺织品、针织品、服装及其饰品。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,0.513913725823288,2.5344923714941157,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-30 18:23:59
57175e74aacf43f2b463dd59b8d89e94,成都和兴社信息技术有限公司,I,信息技术咨询服务；计算机技术咨询、技术服务；信息系统集成服务；数据处理和存储服务；网络技术咨询；商务咨询（不含证券、期货、金融类及投资咨询）；计算机网络工程设计（凭资质证书经营）；综合布线工程设计、施工（凭资质证书经营）；销售：计算机软硬件及辅助设备、通讯设备（不含无线广播电视发射及卫星地面接收设备）、电子产品及零配件、五金交电；物联网技术咨询、技术服务；网络工程设计、施工（凭资质证书经营）；电信业务代理。（依法须经批准的项目，经相关部门批准后方可展开经营活动）。,0.6730768514026837,2.7730455302649633,3333333.0,3,,,,,,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1.0,,1,,,,,,,,,117.0,2020-11-30 18:23:59
5720680fa9aa45249fa91f468cc9ac8b,西充鼎盛劳务有限公司,L,人力资源服务（不含劳务派遣）;建筑劳务分包。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,0.6569412930039397,2.5722402975354686,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-30 18:23:59
5726c091f9874b0ea13198bcdd913140,乐山市福济大药房零售连锁有限公司通江店,F,销售：药品、食品、医疗用品及器材、日用品、消毒用品（不含危险化学品）、体育用品及器材、化妆品、卫生用品、针纺织品。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。※,0.513913725823288,2.5344923714941157,,,,,,,,,,,,,,,,,22,22,,22,,,,,8,1,,22,,,,,,,,,,,,,,,,,1.5E7,,,,,,,,,,,,1.5E7,22,22,,,,5000000.0,0.0,1,,,3,1,,,,5.0E7,0.6666666666666666,1659.5652173913043,2020-11-30 18:23:59
572ae107247f461b9f4da7266fc18f50,成都爱眸电子商务有限公司,F,一般项目：日用杂品销售;服装服饰零售;日用品批发;日用百货销售;日用品销售;礼品花卉销售;鞋帽零售;劳动保护用品销售;第一类医疗器械销售;会议及展览服务;信息技术咨询服务;化妆品零售;棋牌室服务;健康咨询服务（不含诊疗服务）（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,0.513913725823288,2.5344923714941157,1180000.0,1,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-30 18:23:59
572b5e821e7f43edac118bc7673112c1,成都永泓广告有限公司,L,设计、制作、代理、发布广告（不含气球广告）;园林景观工程设计（工程类凭许可证经营）;会议及展览展示服务;销售工艺美术品、办公用品及耗材。（依法须经批准的项目、经相关部门批准后方可开展经营活动）。,0.6569412930039397,2.5722402975354686,1000000.0,3,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-30 18:23:59
572e7b6b214344bb97d83ebdd1584f87,成都煜邢军商贸部,F,批发零售：服装、鞋帽、日用品、电子产品。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,0.513913725823288,2.5344923714941157,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-30 18:23:59
573411c439974e398cfd2eabd65a3593,乐山鑫沣科技有限公司,I,信息系统集成服务；信息技术咨询服务；软件开发；运行维护服务；贸易代理；货物及技术的进出口（国家禁止或涉及行政审批的货物进出口除外）；安全系统监控服务；销售：计算机、软件及辅助设备、电子产品、社会公共安全设备及器材。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,0.6730768514026837,2.7730455302649633,1000000.0,1,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-30 18:23:59
57354ddd2d884048a5d91e0a78d490c4,开江佳华实业有限公司,N,园林绿化;销售建筑材料、办公家具、五金机电、电子产品;广告设计、发布、代理、制作;室内装潢设计;花卉种植、销售、租赁（依法须经批准的项目，经相关部门批准后方可开展经营活动）,0.5714600683975447,3.276084133991171,2.0E7,1,1,,,,,3.0E8,0.0,1,0,1.0,,,,,,,,,,,,,,,,,,,,,2,,,,5.0E8,,,,,,,,,,,,,,,,,,,,,39,29,,,,5.0E8,0.2564102564102564,5,1,,128,89,,,1,6.6E9,0.3046875,2155.5666666666666,2020-11-30 18:23:59
5737c83625ce4d4aae8deed5c349b2e1,中国邮政集团公司四川省安岳县永清支局,L,国内、国际邮件寄递业务;邮政汇兑业务;机要通信业务和义务兵通信业务;邮票和集邮品销售;第二类增值电信业务中的信息服务业务、呼叫中心业务;国内报刊发行，批发国内图书、期刊;邮政物流;电子商务;自有房屋租赁;广告业务;仓储服务（不含危险化学品）;农业生产资料、农副产品、百货的销售、配送;商务服务业;保险兼业代理;食品（以食品经营许可项目为准）销售;电影票务代理;文艺演出票务代理;创意服务;组织文化艺术交流（不含演出）;体育组织（高危险性体育项目除外）;承办展览展示;国内旅游、入境旅游招徕、咨询服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,0.6569412930039397,2.5722402975354686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-30 18:23:59
573b874853894bbb897ebb8e9ad3b7c3,德阳市中江元丰农资连锁有限责任公司尖寨村农资经营店,F,批发：农药（国家禁止或限制经营的除外；不含危险化学品）、化肥、农膜、农机具、不再分装的农作物小袋装种子。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）,0.513913725823288,2.5344923714941157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-30 18:23:59
573c1ab64e8b4df192c291cad87411d9,成都启明兰金商贸有限公司,F,销售：服装、针纺织品、五金产品、建材、钢材、化妆品、日用品、文化用品、家用电器、电子产品、机械设备及配件、金属制品、矿产品、农副产品、电气设备、汽车零配件、橡胶制品、塑料制品、环保设备、消防设备、化工产品（不含危险品）。（以上经营范围不含国家法律、行政法规、国务院决定禁止或限制的项目，依法须批准的项目，经相关部门批准后方可开展经营活动）。,0.513913725823288,2.5344923714941157,3000000.0,1,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-30 18:23:59
5744262f51414665ad9079b0206127f3,四川省苍云电子商务有限公司,F,销售及网上销售：预包装食品、散装食品、蔬菜、水果、花卉、苗木、粮油、橄榄、土特产、床上用品、洁具、生活文具、饰品、百货、通讯设备。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,0.513913725823288,2.5344923714941157,1000000.0,1,,,,,,,1.0,,,,,,,,1,1,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0.0,1,,,,,,,,,,5750.0,2020-11-30 18:23:59
5747340d2e63459a9942fdee8fc0f0af,甘孜州德胜建筑工程有限公司,E,建筑工程施工;市政公用工程施�
