address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
古镇街与灌温路交叉口南50米,温江区,[],[],[],成都市,[],B0FFF00DC4,[],"103.780571,30.774828",成都农商银行24小时自助银行(镇子分理处),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
太极大道221号,温江区,[],[],[],成都市,[],B0FFF005RR,[],"103.804987,30.641305",成都农商银行24小时自助银行(太极分理处),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
长龙街11号,双流区,[],[],[],成都市,[],B001C8VEZJ,[],"104.201245,30.431406",成都农商银行24小时自助银行(太平分理处),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
大源北二街5号,武侯区,[],[],3,成都市,[],B001C8ULQ4,[],"104.035051,30.555464",成都农商银行24小时自助银行(大源分理处),B001C8ULQM,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
大永路与郫花路交叉口东北100米,郫都区,[],[],[],成都市,[],B0FFKMTNY8,[],"103.757333,30.857126",成都农商银行24小时自助银行(郫都花园分理处),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
天府大道1-5,郫都区,[],[],3,成都市,[],B001C8R6ZC,[],"103.972951,30.758133",成都农商银行24小时自助银行(西区支行),B001C8ORGN,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
荆竹中路266号,成华区,[],[],[],成都市,[],B001C8OTB0,[],"104.105875,30.713657",成都农商银行24小时自助银行(白莲分理处),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
东大街下东大街段42-46,锦江区,[],[],3,成都市,[],B001C8OOKQ,[],"104.080689,30.651011",成都农商银行24小时自助银行(东大街支行),B001C8OPI4,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
青正街123号,都江堰市,[],[],3,成都市,[],B001C8OEFO,[],"103.593174,30.898945",成都农商银行24小时自助银行(青城分理处),B001C8OF5A,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
武侯大道铁佛段122号,武侯区,[],[],3,成都市,[],B001C8O9OU,[],"103.987872,30.612435",成都农商银行24小时自助银行(铁佛分理处),B001C8O98B,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
培风路80号17栋1-2-3,青羊区,[],[],202,成都市,[],B001C8O99C,[],"103.978395,30.664163",成都农商银行24小时自助银行(培风分理处),B0FFFPCQTU,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
九金街84附近,武侯区,[],[],3,成都市,[],B001C8O866,[],"103.971026,30.648171",成都农商银行24小时自助银行(永康分理处),B001C8O92N,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
凤凰街95-97,温江区,[],[],3,成都市,[],B001C8O2G4,[],"103.870480,30.670040",成都农商银行24小时自助银行(涌泉分理处),B001C7YLJH,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
二仙桥北二路4号附2号-4,成华区,[],[],3,成都市,[],B001C8NSD6,[],"104.130642,30.682494",成都农商银行24小时自助银行(三根香分理处),B001C8NOK0,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
交通路三段60号,双流区,[],[],3,成都市,[],B001C8N3MZ,[],"103.875377,30.582973",成都农商银行24小时自助银行(彭镇分理处),B001C8MLOZ,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
竹园大道39-41,新都区,[],[],3,成都市,[],B001C8MY0V,[],"104.066028,30.819611",成都农商银行24小时自助银行(斑竹园支行),B001C7SQDK,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
飞雪路59号,新津区,[],[],3,成都市,[],B001C8MSMC,[],"103.845993,30.370520",成都农商银行24小时自助银行(双河分理处),B001C8N3UY,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
黄甲大道一段185,双流区,[],[],3,成都市,[],B001C8MRA9,[],"103.966433,30.534785",成都农商银行24小时自助银行(双华分理处),B001C09S5Q,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
新园大道24号附101-102,武侯区,[],[],3,成都市,[],B001C8MR3K,[],"104.035712,30.585173",成都农商银行24小时自助银行(新南支行),B001C7VRRN,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
白衣上街附近,双流区,[],[],3,成都市,[],B001C8MMNN,[],"103.914763,30.606111",成都农商银行24小时自助银行(蛟龙分理处),B001C8N5PK,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
