address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
凤溪大道中段95号,温江区,[],[],3,成都市,[],B001C8MW9Q,[],"103.841914,30.689711",中国邮政储蓄银行24小时自助银行(温江支行),B001C8VB2K,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
金牛区国际商贸城荷花池中药材专业市场一楼6-1-13号,金牛区,[],[],3,成都市,[],B001C8MBSL,[],"104.088536,30.791139",中国邮政储蓄银行24小时自助银行(成都市国际商贸城支行),B001C8MBSK,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
西街6号,新都区,[],[],3,成都市,[],B001C7TLK7,[],"104.160034,30.826727",中国邮政储蓄银行ATM(西街营业所),B001C7TLJO,[],四川省,[],[],2,[],金融保险服务;银行;中国邮政储蓄银行,160139
东风东街54号,新都区,[],[],[],成都市,[],B0FFF07ZH3,[],"104.273386,30.726335",中国邮政储蓄银行24小时自助银行(石板滩镇营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
机场路成都双流国际机场3F层,双流区,[],[],201,成都市,[],B0FFGF9I9U,[],"103.958155,30.578213",中国邮政储蓄银行ATM(成都空港大酒店西北),B001C06GIA,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
新平街27-29号附近,金堂县,[],[],[],成都市,[],B0FFGF222O,[],"104.698844,30.688666",中国邮政储蓄银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
双林路336号,成华区,[],[],3,成都市,[],B001C7WR4E,[],"104.097080,30.658853",中国邮政储蓄银行24小时自助银行(猛追湾支行),B001C7WR47,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
团结街道学院路67号四川传媒学院,郫都区,[],[],3,成都市,[],B001C8OCRM,[],"103.984185,30.824492",中国邮政储蓄银行24小时自助银行,B001C8OCA4,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
南北大道122-128,都江堰市,[],[],[],成都市,[],B0FFFQ210D,[],"103.596163,30.876664",中国邮政储蓄银行24小时自助银行(青城山镇营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
金泉大道,邛崃市,[],[],[],成都市,[],B0FFFF6WXB,[],"103.675718,30.399618",中国邮政储蓄银行24小时自助银行(泉水营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
长龙街123附近,双流区,[],[],[],成都市,[],B001C8VJT2,[],"104.199166,30.429698",中国邮政储蓄银行24小时自助银行(太平镇支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
羊安街211号,邛崃市,[],[],[],成都市,[],B001C8VJK5,[],"103.699618,30.392402",中国邮政储蓄银行24小时自助银行(羊安镇营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
南大街477-481号,彭州市,[],[],3,成都市,[],B001C8OFR2,[],"103.940587,30.973341",中国邮政储蓄银行24小时自助银行(南大街营业所),B0FFGI0YYA,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
廖兴南街91-93,崇州市,[],[],3,成都市,[],B001C8OEGS,[],"103.695789,30.707770",中国邮政储蓄银行24小时自助银行(廖家镇支行),B001C8OFKB,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
东街东段45号,双流区,[],[],3,成都市,[],B001C8MSXI,[],"104.026645,30.306637",中国邮政储蓄银行24小时自助银行(籍田镇支行),B001C8N5TE,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
清江镇场镇,金堂县,[],[],3,成都市,[],B001C8MCU0,[],"104.384910,30.912582",中国邮政储蓄银行24小时自助银行(清江营业所),B001C807SW,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
新建街407-409号正南方向10米,邛崃市,[],[],3,成都市,[],B001C7VDL1,[],"103.671601,30.353866",中国邮政储蓄银行24小时自助银行(牟礼镇支行),B001C7VDL0,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
驿都东路71-85号,龙泉驿区,[],[],3,成都市,[],B001C8NOO4,[],"104.264376,30.559894",中国邮政储蓄银行24小时自助银行(龙泉驿区支行营业部),B0FFGFWTHZ,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
水碾河路21号,成华区,[],[],[],成都市,[],B0HB2AVRHR,[],"104.105419,30.645831",中国邮政储蓄银行ATM,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
大件路文星段168西南民族大学南区,双流区,[],[],[],成都市,[],B0FFL3WF9S,[],"103.967716,30.562721",中国邮政储蓄银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
金彭西路230-232号,彭州市,[],[],3,成都市,[],B0FFGIPTUU,[],"103.936209,30.988438",中国邮政储蓄银行24小时自助银行(成都彭州市支行),B001C7Y4WN,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
和兴街79号,温江区,[],[],[],成都市,[],B001C8VEZ7,[],"103.774703,30.751064",中国邮政储蓄银行ATM(和盛邮政储蓄所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
发展路38-40,都江堰市,[],[],3,成都市,[],B001C8OMIW,[],"103.657791,31.001449",中国邮政储蓄银行24小时自助银行(高桥营业厅),B0FFFFMBOK,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
二环路西一段94号之附2-6号,武侯区,[],[],3,成都市,[],B001C7YQBK,[],"104.022870,30.645078",中国邮政储蓄银行24小时自助银行(双楠支行),B001C7WFT8,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
新都大道8号西南石油大学,新都区,[],[],[],成都市,[],B0FFG34YP8,[],"104.186642,30.824619",中国邮政储蓄银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
靖源下街471号22栋附8,郫都区,[],[],[],成都市,[],B0FFFPI0B6,[],"103.980631,30.817492",中国邮政储蓄银行24小时自助银行(团结镇营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
南街与斑龙路交叉口南200米,新都区,[],[],[],成都市,[],B0FFIVYAGC,[],"104.028044,30.813781",中国邮政储蓄银行24小时自助银行(龙桥镇营业所),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
