address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
锦尚西三路,武侯区,[],[],[],成都市,[],B0G271F552,[],"104.041709,30.579236",中国工商银行ATM,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
驷马桥三路299号,成华区,[],[],[],成都市,[],B0G23CD0R0,[],"104.098978,30.691022",中国工商银行24小时自助银行(成都高车支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
[],武侯区,[],[],[],成都市,[],B0G1371WTK,[],"104.038599,30.551467",中国工商银24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
望丛中路与望东路交叉路口往东南约150米,郫都区,[],[],[],成都市,[],B0G10ADRIE,[],"103.892178,30.797001",中国工商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
西河街道黄泥堰路577号馨竹苑小区临街商铺7栋附116号,龙泉驿区,[],[],[],成都市,[],B0FFMDSVUN,[],"104.250168,30.643291",中国工商银行24小时自助银行(西河支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
锦华路三段(生态公益幼儿园南侧约250米),锦江区,[],[],[],成都市,[],B0FFM349S6,[],"104.096443,30.583162",中国工商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
天府一街380号,武侯区,[],[],[],成都市,[],B0FFLIEDW6,[],"104.056296,30.560808",中国工商银行24小时自助银行(天府一街支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
朝阳大道130附4,蒲江县,[],[],[],成都市,[],B0FFLEJ6X1,[],"103.512173,30.191581",中国工商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
兴业北街24号,郫都区,[],[],[],成都市,[],B0FFL82WHD,[],"103.978288,30.754299",中国工商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
湖畔路西段718号西北方向190米,双流区,[],[],[],成都市,[],B0FFL3S0NG,[],"104.074462,30.395569",中国工商银行24小时自助银行(科学城支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
通汇街219号,锦江区,[],[],[],成都市,[],B0FFL3EF0V,[],"104.114643,30.638075",中国工商银行24小时自助银行(通汇街支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
文家一巷2南70米,新都区,[],[],[],成都市,[],B0FFL0Z13M,[],"104.170330,30.827101",中国工商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
通幽巷,新津区,[],[],[],成都市,[],B0FFL0WXJU,[],"103.815007,30.484367",中国工商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
东风西街87西北60米,新都区,[],[],[],成都市,[],B0FFKZWC64,[],"104.268558,30.725164",中国工商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
利民路529号附近,新都区,[],[],[],成都市,[],B0FFKZQ5PL,[],"104.082671,30.756950",中国工商银行24小时自助银行(利民路支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
[],武侯区,[],[],[],成都市,[],B0FFKZM0GU,[],"104.037712,30.599396",中国工商银行(成都高新南三环路五段自助银行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
团葛路东150米东升街道双巷村党支部附近,双流区,[],[],[],成都市,[],B0FFKYT2Q8,[],"103.893568,30.594767",中国工商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
凤凰大道620号,邛崃市,[],[],[],成都市,[],B0FFKXV9AD,[],"103.463303,30.400105",中国工商银行24小时自助银行(东星支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
协和路216号,彭州市,[],[],[],成都市,[],B0FFKXV4IT,[],"103.945202,30.932882",中国工商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
朝阳大道花都丽景2栋1单元1楼20-23号,蒲江县,[],[],[],成都市,[],B0FFKXGNN8,[],"103.522726,30.198106",中国工商银行24小时自助银行(朝阳大道支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
滨江路南二段129号附近,崇州市,[],[],[],成都市,[],B0FFKXAMIR,[],"103.660887,30.619567",中国工商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
柳南四路与柳浪湾北二街交叉口东南50米,温江区,[],[],[],成都市,[],B0FFKWHGHV,[],"103.828850,30.684561",中国工商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
南熏大道二段857号附近,温江区,[],[],[],成都市,[],B0FFKWG7NK,[],"103.837826,30.683233",中国工商银行24小时自助银行(两河路支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
南华路1698号附近,武侯区,[],[],[],成都市,[],B0FFKW4GYV,[],"104.037374,30.555226",中国工商银行24小时自助银行(盛邦街支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
椿树街与玫瑰街交叉口西南50米,锦江区,[],[],[],成都市,[],B0FFKVY3SH,[],"104.154513,30.602127",中国工商银行24小时自助银行(玫瑰街支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
马鞍东路17号-附6号南90米,金牛区,[],[],[],成都市,[],B0FFKVX8QQ,[],"104.087778,30.675138",中国工商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
都江堰大道三段与彩虹大道南段交叉路口往东南约100米,都江堰市,[],[],[],成都市,[],B0FFKTZKVU,[],"103.656596,30.985582",中国工商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
和美路与红星路南延线交叉口北100米,双流区,[],[],[],成都市,[],B0FFKODG4T,[],"104.089453,30.547440",中国工商银行ATM(和美路支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
万顺路一段289号附近,双流区,[],[],[],成都市,[],B0FFKMKPPJ,[],"104.026109,30.491655",中国工商银行24小时自助银行(顺兴路支行),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
宝峰路76附2,新津区,[],[],[],成都市,[],B0FFK1UFCA,[],"103.887253,30.381006",中国工商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
[],邛崃市,[],[],[],成都市,[],B0FFK0OPAO,[],"103.460912,30.410828",中国工商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
凤凰北大街619号皇冠假日酒店内,温江区,[],[],[],成都市,[],B0FFJ15R66,[],"103.889989,30.685665",中国工商银行自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
菁蓉镇大禹东街66号创客服务中心一楼,郫都区,[],[],[],成都市,[],B0FFIXKIUZ,[],"103.861540,30.781272",中国工商银行自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
新平镇龙泰路10号,新津区,[],[],[],成都市,[],B0FFIXKI7C,[],"103.780110,30.408924",中国工商银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
四川省东街187号附近,邛崃市,[],[],[],成都市,[],B0FFIOYFF5,[],"103.465555,30.412063",中国工商银行24小时自助银行(东街),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
