address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
正西街与西仓街交叉口西北50米,新津区,[],[],[],成都市,[],B001C7TK6C,[],"103.808625,30.411421",中国建设银行24小时自助银行(西仓街),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
东大街76-84号,郫都区,[],[],3,成都市,[],B001C7VRE9,[],"103.887563,30.807318",中国建设银行24小时自助银行(郫都区支行),B001C7U3WO,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
东大街680附近,郫都区,[],[],[],成都市,[],B001C92BXS,[],"103.896165,30.800304",中国建设银行24小时自助银行(望丛中路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
绿茵街60号附近,郫都区,[],[],[],成都市,[],B0FFFVKNQU,[],"103.976118,30.724127",中国建设银行24小时自助银行(绿茵街),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
江源中路464号,崇州市,[],[],[],成都市,[],B0FFF0071R,[],"103.691164,30.631059",中国建设银行ATM(江源中路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
三色路38号,锦江区,[],[],3,成都市,[],B001C8O9O2,[],"104.085546,30.587040",中国建设银行24小时自助银行(成都锦江工业园支行),B001C8O8EP,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
发展路89号附1,都江堰市,[],[],[],成都市,[],B0FFG655GP,[],"103.658258,31.001681",中国建设银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
天乡路二段361号附近,温江区,[],[],[],成都市,[],B0FFGMM46L,[],"103.830206,30.719641",中国建设银行ATM(天乡路二段),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
杏林路172号附近,邛崃市,[],[],[],成都市,[],B0FFG7IYSP,[],"103.460824,30.401928",中国建设银行24小时自助银行,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
东荆路1026号附近,成华区,[],[],[],成都市,[],B0FFGH1M39,[],"104.115482,30.716382",中国建设银行24小时自助银行(东荆路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
顺清街399号23附近,郫都区,[],[],[],成都市,[],B0FFG0YTNE,[],"103.926002,30.738592",中国建设银行24小时自助银行(顺清街),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
一环路东五段与宏济新路交叉口东南50米,锦江区,[],[],[],成都市,[],B0FFG7IW3S,[],"104.091471,30.641761",中国建设银行ATM(一环路东五段),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
红瓦寺街1号,武侯区,[],[],[],成都市,[],B001C929W2,[],"104.084849,30.633155",中国建设银行24小时自助银行(张澜路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
枣子巷17附近,金牛区,[],[],3,成都市,[],B001C8O6BF,[],"104.046042,30.669608",中国建设银行24小时自助银行(成都白果林支行),B001C8O63U,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
石泉街46号附近,双流区,[],[],[],成都市,[],B0FFFU32WF,[],"103.904671,30.637567",中国建设银行24小时自助银行(九洋大道),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
成双大道163附近,武侯区,[],[],[],成都市,[],B001C93K35,[],"104.007603,30.610124",中国建设银行ATM(成双大道),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
锦江大道935号,锦江区,[],[],[],成都市,[],B0FFG0YROU,[],"104.137560,30.590747",中国建设银行24小时自助银行(锦江大道),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
川建路118号东南方向20米,金牛区,[],[],[],成都市,[],B001C7ZYSE,[],"104.054845,30.732709",中国建设银行ATM(川建路),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
崇阳街道大东街151号,崇州市,[],[],3,成都市,[],B001C0AG9Y,[],"103.677010,30.628806",中国建设银行24小时自助银行(崇州支行),B001C0AG9X,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
商业前街193号,龙泉驿区,[],[],[],成都市,[],B0FFFABVIT,[],"104.266809,30.562769",中国建设银行ATM,[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
天裕街88号,金牛区,[],[],[],成都市,[],B0FFFPWX8A,[],"104.111981,30.762584",中国建设银行24小时自助银行(天裕街),[],[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
