address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
星艺大道,温江区,[],[],[],成都市,[],B0FFI2ZHH7,[],"103.785581,30.750426",电商创业园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
成金青快速通道与金青路交叉口南100米,青白江区,[],[],[],成都市,[],B0FFHQ835L,[],"104.272064,30.825558",新地青白江电商物流园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
兴业大道北段58号附1号,大邑县,[],[],[],成都市,[],B0FFHLQWP5,[],"103.553639,30.567701",大邑电商孵化园,[],[],四川省,[],[],0,028-88223308,商务住宅;产业园区;产业园区,120100
银河路1号5附近,龙泉驿区,[],[],[],成都市,[],B0FFGB56O3,[],"104.184613,30.568115",成都经济技术开发区大学生创业孵化园(龙泉驿区),[],[],四川省,[],[],0,[],商务住宅;楼宇;商务写字楼,120201
大石路东50米,青白江区,[],[],[],成都市,[],B0FFG8Q0IF,[],"104.285913,30.765833",大洋工业园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
东三环路三段389彭州鑫和产业园F3,彭州市,[],[],[],成都市,[],B0FFFZRRJ0,[],"103.97532,30.960623",彭州鑫和青年(大学生)创业园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
成都市郫都区土柏路258号,郫都区,[],[],[],成都市,[],B0FFFTU97J,[],"104.037537,30.752399",泰昌工业园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
港泰大道38号附1号,郫都区,[],[],[],成都市,[],B0FFFACYEK,[],"103.926817,30.816097",成都现代工业港(港泰大道),[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
大港路与成金青快速通道交叉口北100米,青白江区,[],[],[],成都市,[],B0FFF05525,[],"104.258600,30.811940",北新经济开发区,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
电子路172号附2号,新都区,[],[],[],成都市,[],B001C7ZXY3,[],"104.157497,30.811720",新都区青年(大学生)创业园(现代服务业园区),[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
新工大道333号,新都区,[],[],[],成都市,[],B0FFIIUU85,[],"104.222111,30.832102",成都环普勤恒国际产业园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
锦华路三段252号8栋,锦江区,[],[],[],成都市,[],B0FFIG861P,[],"104.092705,30.588140",锦江环保服务业园区,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
黄海路2座,青羊区,[],[],[],成都市,[],B0FFI15RCA,[],"103.936240,30.706073",蛟龙工业港,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
二环路北二段269-1-11号附近,金牛区,[],[],[],成都市,[],B0FFHSNC8O,[],"104.057134,30.695740",创投孵化器,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],金牛区,[],[],308,成都市,[],B0FFGIO4DL,[],"104.000166,30.711653",金牛区青年(大学生)创业园(海南天元基地),B001C8XELV,[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
郫都区工业学院西肆二号门,郫都区,[],[],[],成都市,[],B0FFFGN51L,[],"103.882335,30.787650",成都工业学院大学生特质培养创新中心阳光孵化园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
现代工业港北区港通北三路589号,郫都区,[],[],[],成都市,[],B0FFFFC6V8,[],"103.93589,30.802531",鑫和工业园(港通北三路),[],[],四川省,[],[],0,13678080289,商务住宅;产业园区;产业园区,120100
空港四路西50米,双流区,[],[],[],成都市,[],B001C8R8YT,[],"103.977929,30.497824",中加美电子科技产业园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
君跃路169号,新都区,[],[],[],成都市,[],B001C8O5R8,[],"104.210484,30.810764",金荷工业园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
机投镇武青西四路3号,武侯区,[],[],[],成都市,[],B001C8MJN0,[],"103.979464,30.635355",武侯科技信息园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
