address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
[],锦江区,[],[],[],成都市,[],B0GRTZFFN5,[],"104.080002,30.588411",白鹭湾新经济总部功能区,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
古镇川环路蜀文小区附近,崇州市,[],[],[],成都市,[],B0GRL5MDDW,[],"103.569601,30.817813",街子镇兰花产业园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
泉水东街,邛崃市,[],[],[],成都市,[],B0GRD9KNFB,[],"103.680470,30.398901",成都甘孜工业园区,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
石板滩街道,新都区,[],[],308,成都市,[],B0GRAC62DM,[],"104.233567,30.708473",新都区航空产业园1期,B0GUJ5P2DO,[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
竹篙镇竹富路6号,金堂县,[],[],[],成都市,[],B0GR650NWX,[],"104.752741,30.627325",成都·金堂食用菌产业园,[],[],四川省,[],[],0,028-84968110,商务住宅;产业园区;产业园区,120100
[],成华区,[],[],[],成都市,[],B0GR29CG7G,[],"104.122890,30.668694",东郊记忆·成都国际时尚产业园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],锦江区,[],[],[],成都市,[],B0GR21B4OZ,[],"104.091342,30.588476",白鹭湾新经济总部功能区,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
德源南路一段与数码二路交汇处东北,郫都区,[],[],[],成都市,[],B0GR1LZ7SW,[],"103.848489,30.775648",成都电子信息产业功能区高品质产业空间,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
民生里,青羊区,[],[],308,成都市,[],B0GR06W6RR,[],"104.049359,30.665731",少城国际文创谷,B0FFFA7RDV,[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
金堂大道,金堂县,[],[],[],成都市,[],B0GKY4EUYP,[],"104.698707,30.654662",成都金堂食用菌产业园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],简阳市,[],[],[],成都市,[],B0GKXHEP9L,[],"104.490582,30.421756",简阳临空经济产业园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
界牌村11组104号邛崃市羊安工业园区管理委员会附近,邛崃市,[],[],[],成都市,[],B0GKX7F6L6,[],"103.721782,30.397658",天府新区新能源新材料产业功能区,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
京昆线,蒲江县,[],[],[],成都市,[],B0GKVO865L,[],"103.383971,30.298482",创新创业孵化基地,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
三色路209号火炬·动力港南区,锦江区,[],[],308,成都市,[],B0GKU7JCES,[],"104.084762,30.590844",火炬·动力港南区4栋,B0FFF3C83V,[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],[],成都市,[],B0GKRUCBFY,[],"103.943567,30.693936",青羊模具产业园三区6号楼,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],[],成都市,[],B0GKRUC417,[],"103.943429,30.693637",青羊模具产业园三区7号楼,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],郫都区,[],[],308,成都市,[],B0GKRUC416,[],"104.037254,30.752007",泰昌工业园4栋,B0FFFTU97J,[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],郫都区,[],[],308,成都市,[],B0GKRUC3UP,[],"104.038057,30.752064",泰昌工业园6栋,B0FFFTU97J,[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],[],成都市,[],B0GKRUBXGX,[],"103.942863,30.691548",青羊区青年大学生创业园C2号楼,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],[],成都市,[],B0GKRUBXGW,[],"103.943837,30.693177",青羊模具产业园三区9栋,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],[],成都市,[],B0GKRCDY45,[],"103.944112,30.694932",青羊模具产业园4区4栋,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],[],成都市,[],B0GKRCDXND,[],"103.942555,30.691972",青羊区青年大学生创业园9栋,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],金牛区,[],[],308,成都市,[],B0GKRCDQ8X,[],"103.998911,30.714172",IP科技中心12幢,B001C8MV4Y,[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],[],成都市,[],B0GKRCDKKX,[],"103.943980,30.693716",青羊模具产业园三区11栋,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],[],成都市,[],B0GKRCDDI9,[],"103.943587,30.694670",青羊模具产业园三区1号楼,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],308,成都市,[],B0GKRCDDFA,[],"103.957170,30.685767",青羊工业园区总部K区27栋,B001C90TVN,[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],308,成都市,[],B0GKRCCYAI,[],"103.958660,30.680260",青羊健康创业基地B区8栋,B0GKCRVDVN,[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],308,成都市,[],B0GKRCCJHA,[],"103.957023,30.680490",青羊健康创业基地B区16栋,B0GKCRVDVN,[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],308,成都市,[],B0GKRCC5K8,[],"103.956752,30.680200",青羊健康创业基地B区15栋,B0GKCRVDVN,[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],[],成都市,[],B0GKRCC5DE,[],"103.945409,30.696458",青羊模具产业园4区11栋,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],308,成都市,[],B0GKRCC5CX,[],"103.945413,30.696563",青羊工业集中发展区西区4区A2栋,B001C7U6HW,[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],308,成都市,[],B0GKRCC5CS,[],"103.945596,30.696809",青羊工业集中发展区西区4区A1栋,B001C7U6HW,[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],[],成都市,[],B0GKRCBYWQ,[],"103.945178,30.695958",青羊模具产业园4区A4号楼,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],[],成都市,[],B0GKRCBYKW,[],"103.943301,30.693372",青羊模具产业园三区8号楼,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],郫都区,[],[],308,成都市,[],B0GKR7C5XY,[],"104.037753,30.753009",泰昌工业园1栋,B0FFFTU97J,[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],308,成都市,[],B0GKR5DIVO,[],"103.957016,30.684700",青羊工业园区总部K区22栋,B001C90TVN,[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],308,成都市,[],B0GKR5DIH8,[],"103.958131,30.679716",青羊健康创业基地B区10栋,B0GKCRVDVN,[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
[],青羊区,[],[],308,成都市,[],B0GKR5DICE,[],"103.957998,30.680927",青羊健康创业基地B区6栋,B0GKCRVDVN,[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
