address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
石木路,新都区,[],[],[],成都市,[],B0HAKBG96F,[],"104.254430,30.724699",新都现代交通产业功能区,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
建设路,青白江区,[],[],[],成都市,[],B0HAK9KVDJ,[],"104.273166,30.742376",成都蓝海科创北门基地,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
高朋大道11号,武侯区,[],[],[],成都市,[],B0HAFLX1DC,[],"104.039055,30.622404",成都高新区科技产业园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
崇阳街道金鸡路662号美嘉美工业园,崇州市,[],[],[],成都市,[],B0HABDQ14Z,[],"103.703148,30.619562",美嘉美工业园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
凤凰路,双流区,[],[],[],成都市,[],B0HA955ZYI,[],"103.972698,30.432561",成都天府国际生物医学工程产业加速器,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
湖畔路北段366号,双流区,[],[],308,成都市,[],B0HA6K37PT,[],"104.078864,30.401937",天府新经济产业园A区,B0FFJCEUMO,[],四川省,[],[],0,028-65750005,商务住宅;产业园区;产业园区,120100
青白江区工业集中发展区复兴大道699号,青白江区,[],[],[],成都市,[],B0HA67CS1I,[],"104.288960,30.853862",临建科技建材产业园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
同诚路69号,青羊区,[],[],[],成都市,[],B0HA2AOEYV,[],"103.956834,30.682403",青羊工业总部基地G区9栋B,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
彭什路,彭州市,[],[],[],成都市,[],B0H6YXCVZ0,[],"103.975564,31.034259",军屯锅魁生产基地,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
物联二路与物联大道交叉路口西侧,双流区,[],[],[],成都市,[],B0H6YXCH52,[],"103.997803,30.464257",创伦科技园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
桂九路,彭州市,[],[],[],成都市,[],B0H6XPUWLT,[],"104.078927,30.945765",天府蔬香现代农业产业园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
弥牟南街,青白江区,[],[],[],成都市,[],B0H6XNTAVJ,[],"104.193123,30.874121",众创智慧产业孵化园,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
成名高速(金龙酒厂东南侧约250米),大邑县,[],[],[],成都市,[],B0H6XDW8V8,[],"103.551063,30.585384",大邑文体智能装备功能产业区,[],[],四川省,[],[],0,[],商务住宅;产业园区;产业园区,120100
